fechaHora,MW,MW_P
2024-10-28 20:30:00.0,1593.81,1616.8
2024-10-28 20:45:00.0,1574.31,1616.8
2024-10-28 21:00:00.0,1532.83,1488.0
2024-10-28 21:15:00.0,1494.32,1488.0
2024-10-28 21:30:00.0,1454.93,1488.0
2024-10-28 21:45:00.0,1414.25,1488.0
2024-10-28 22:00:00.0,1370.65,1338.1
2024-10-28 22:15:00.0,1330.28,1338.1
2024-10-28 22:30:00.0,1304.05,1338.1
2024-10-28 22:45:00.0,1268.4,1338.1
2024-10-28 23:00:00.0,1244.32,1216.1
2024-10-28 23:15:00.0,1219.1,1216.1
2024-10-28 23:30:00.0,1189.34,1216.1
2024-10-28 23:45:00.0,1169.54,1216.1
2024-10-29 00:00:00.0,1156.45,1131.1
2024-10-29 00:15:00.0,1122.27,1131.1
2024-10-29 00:30:00.0,1120.97,1131.1
2024-10-29 00:45:00.0,1101.68,1131.1
2024-10-29 01:00:00.0,1098.34,1093.1
2024-10-29 01:15:00.0,1087.43,1093.1
2024-10-29 01:30:00.0,1076.96,1093.1
2024-10-29 01:45:00.0,1077.78,1093.1
2024-10-29 02:00:00.0,1068.44,1075.1
2024-10-29 02:15:00.0,1056.84,1075.1
2024-10-29 02:30:00.0,1062.47,1075.1
2024-10-29 02:45:00.0,1063.73,1075.1
2024-10-29 03:00:00.0,1059.63,1087.2
2024-10-29 03:15:00.0,1073.88,1087.2
2024-10-29 03:30:00.0,1066.2,1087.2
2024-10-29 03:45:00.0,1092.99,1087.2
2024-10-29 04:00:00.0,1109.33,1177.9
2024-10-29 04:15:00.0,1137.72,1177.9
2024-10-29 04:30:00.0,1158.28,1177.9
2024-10-29 04:45:00.0,1185.21,1177.9
2024-10-29 05:00:00.0,1230.76,1345.1
2024-10-29 05:15:00.0,1302.13,1345.1
2024-10-29 05:30:00.0,1308.73,1345.1
2024-10-29 05:45:00.0,1347.14,1345.1
2024-10-29 06:00:00.0,1383.39,1450.1
2024-10-29 06:15:00.0,1466.98,1450.1
2024-10-29 06:30:00.0,1455.44,1450.1
2024-10-29 06:45:00.0,1429.48,1450.1
2024-10-29 07:00:00.0,1430.64,1502.8
2024-10-29 07:15:00.0,1474.19,1502.8
2024-10-29 07:30:00.0,1505.82,1502.8
2024-10-29 07:45:00.0,1524.22,1502.8
2024-10-29 08:00:00.0,1534.29,1587.7
2024-10-29 08:15:00.0,1568.62,1587.7
2024-10-29 08:30:00.0,1589.13,1587.7
2024-10-29 08:45:00.0,1616.85,1587.7
2024-10-29 09:00:00.0,1628.31,1663.0
2024-10-29 09:15:00.0,1642.02,1663.0
2024-10-29 09:30:00.0,1659.71,1663.0
2024-10-29 09:45:00.0,1683.31,1663.0
2024-10-29 10:00:00.0,1689.95,1724.6
2024-10-29 10:15:00.0,1694.96,1724.6
2024-10-29 10:30:00.0,1717.35,1724.6
2024-10-29 10:45:00.0,1749.8,1724.6
2024-10-29 11:00:00.0,1764.22,1804.4
2024-10-29 11:15:00.0,1788.92,1804.4
2024-10-29 11:30:00.0,1806.18,1804.4
2024-10-29 11:45:00.0,1815.14,1804.4
2024-10-29 12:00:00.0,1807.66,1801.7
2024-10-29 12:15:00.0,1789.5,1801.7
2024-10-29 12:30:00.0,1786.26,1801.7
2024-10-29 12:45:00.0,1786.93,1801.7
2024-10-29 13:00:00.0,1806.39,1788.2
2024-10-29 13:15:00.0,1817.72,1788.2
2024-10-29 13:30:00.0,1788.78,1788.2
2024-10-29 13:45:00.0,1780.59,1788.2
2024-10-29 14:00:00.0,1751.28,1759.7
2024-10-29 14:15:00.0,1757.45,1759.7
2024-10-29 14:30:00.0,1753.68,1759.7
2024-10-29 14:45:00.0,1747.34,1759.7
2024-10-29 15:00:00.0,1725.56,1715.5
2024-10-29 15:15:00.0,1706.94,1715.5
2024-10-29 15:30:00.0,1718.78,1715.5
2024-10-29 15:45:00.0,1711.04,1715.5
2024-10-29 16:00:00.0,1696.2,1690.0
2024-10-29 16:15:00.0,1700.06,1690.0
2024-10-29 16:30:00.0,1699.47,1690.0
2024-10-29 16:45:00.0,1690.5,1690.0
2024-10-29 17:00:00.0,1739.11,1738.3
2024-10-29 17:15:00.0,1756.12,1738.3
2024-10-29 17:30:00.0,1763.75,1738.3
2024-10-29 17:45:00.0,1771.34,1738.3
2024-10-29 18:00:00.0,1760.76,1771.9
2024-10-29 18:15:00.0,1763.52,1771.9
2024-10-29 18:30:00.0,1751.6,1771.9
2024-10-29 18:45:00.0,1735.95,1771.9
2024-10-29 19:00:00.0,1711.15,1708.1
2024-10-29 19:15:00.0,1676.89,1708.1
2024-10-29 19:30:00.0,1669.66,1708.1
2024-10-29 19:45:00.0,1656.36,1708.1
2024-10-29 20:00:00.0,1625.03,1616.8
2024-10-29 20:15:00.0,1614.95,1616.8
2024-10-29 20:30:00.0,1600.47,1616.8
2024-10-29 20:45:00.0,1582.12,1616.8
2024-10-29 21:00:00.0,1544.54,1488.0
2024-10-29 21:15:00.0,1501.94,1488.0
2024-10-29 21:30:00.0,1461.0,1488.0
2024-10-29 21:45:00.0,1424.55,1488.0
2024-10-29 22:00:00.0,1381.53,1338.1
2024-10-29 22:15:00.0,1344.68,1338.1
2024-10-29 22:30:00.0,1318.03,1338.1
2024-10-29 22:45:00.0,1287.18,1338.1
2024-10-29 23:00:00.0,1261.68,1216.1
2024-10-29 23:15:00.0,1210.61,1216.1
2024-10-29 23:30:00.0,1185.73,1216.1
2024-10-29 23:45:00.0,1173.97,1216.1
2024-10-30 00:00:00.0,1136.75,1152.1
2024-10-30 00:15:00.0,1126.17,1152.1
2024-10-30 00:30:00.0,1106.28,1152.1
2024-10-30 00:45:00.0,1090.55,1152.1
2024-10-30 01:00:00.0,1091.95,1111.0
2024-10-30 01:15:00.0,1077.72,1111.0
2024-10-30 01:30:00.0,1069.85,1111.0
2024-10-30 01:45:00.0,1063.0,1111.0
2024-10-30 02:00:00.0,1072.09,1091.9
2024-10-30 02:15:00.0,1068.64,1091.9
2024-10-30 02:30:00.0,1054.67,1091.9
2024-10-30 02:45:00.0,1056.21,1091.9
2024-10-30 03:00:00.0,1053.59,1098.5
2024-10-30 03:15:00.0,1065.64,1098.5
2024-10-30 03:30:00.0,1069.21,1098.5
2024-10-30 03:45:00.0,1074.24,1098.5
2024-10-30 04:00:00.0,1100.37,1181.6
2024-10-30 04:15:00.0,1136.09,1181.6
2024-10-30 04:30:00.0,1163.21,1181.6
2024-10-30 04:45:00.0,1188.73,1181.6
2024-10-30 05:00:00.0,1222.3,1313.5
2024-10-30 05:15:00.0,1301.91,1313.5
2024-10-30 05:30:00.0,1307.73,1313.5
2024-10-30 05:45:00.0,1351.73,1313.5
2024-10-30 06:00:00.0,1373.66,1429.1
2024-10-30 06:15:00.0,1466.62,1429.1
2024-10-30 06:30:00.0,1455.08,1429.1
2024-10-30 06:45:00.0,1424.83,1429.1
2024-10-30 07:00:00.0,1434.71,1506.7
2024-10-30 07:15:00.0,1467.18,1506.7
2024-10-30 07:30:00.0,1480.95,1506.7
2024-10-30 07:45:00.0,1516.02,1506.7
2024-10-30 08:00:00.0,1515.03,1592.5
2024-10-30 08:15:00.0,1525.51,1592.5
2024-10-30 08:30:00.0,1543.98,1592.5
2024-10-30 08:45:00.0,1567.94,1592.5
2024-10-30 09:00:00.0,1579.62,1663.6
2024-10-30 09:15:00.0,1597.01,1663.6
2024-10-30 09:30:00.0,1624.39,1663.6
2024-10-30 09:45:00.0,1649.0,1663.6
2024-10-30 10:00:00.0,1649.71,1728.0
2024-10-30 10:15:00.0,1672.17,1728.0
2024-10-30 10:30:00.0,1683.9,1728.0
2024-10-30 10:45:00.0,1716.23,1728.0
2024-10-30 11:00:00.0,1735.63,1807.0
2024-10-30 11:15:00.0,1712.91,1807.0
2024-10-30 11:30:00.0,1771.39,1807.0
2024-10-30 11:45:00.0,1788.11,1807.0
2024-10-30 12:00:00.0,1779.2,1806.1
2024-10-30 12:15:00.0,1747.95,1806.1
2024-10-30 12:30:00.0,1736.35,1806.1
2024-10-30 12:45:00.0,1749.63,1806.1
2024-10-30 13:00:00.0,1742.88,1793.8
2024-10-30 13:15:00.0,1745.51,1793.8
2024-10-30 13:30:00.0,1728.07,1793.8
2024-10-30 13:45:00.0,1729.2,1793.8
2024-10-30 14:00:00.0,1718.27,1771.4
2024-10-30 14:15:00.0,1735.12,1771.4
2024-10-30 14:30:00.0,1724.12,1771.4
2024-10-30 14:45:00.0,1710.06,1771.4
2024-10-30 15:00:00.0,1685.69,1751.3
2024-10-30 15:15:00.0,1676.88,1751.3
2024-10-30 15:30:00.0,1667.73,1751.3
2024-10-30 15:45:00.0,1663.99,1751.3
2024-10-30 16:00:00.0,1665.94,1704.1
2024-10-30 16:15:00.0,1649.94,1704.1
2024-10-30 16:30:00.0,1648.52,1704.1
2024-10-30 16:45:00.0,1658.08,1704.1
2024-10-30 17:00:00.0,1667.92,1730.8
2024-10-30 17:15:00.0,1703.62,1730.8
2024-10-30 17:30:00.0,1757.19,1730.8
2024-10-30 17:45:00.0,1770.14,1730.8
2024-10-30 18:00:00.0,1766.0,1781.3
2024-10-30 18:15:00.0,1737.47,1781.3
2024-10-30 18:30:00.0,1733.44,1781.3
2024-10-30 18:45:00.0,1718.99,1781.3
2024-10-30 19:00:00.0,1707.73,1727.8
2024-10-30 19:15:00.0,1693.85,1727.8
2024-10-30 19:30:00.0,1672.94,1727.8
2024-10-30 19:45:00.0,1654.91,1727.8
2024-10-30 20:00:00.0,1639.62,1655.9
2024-10-30 20:15:00.0,1621.25,1655.9
2024-10-30 20:30:00.0,1596.8,1655.9
2024-10-30 20:45:00.0,1570.97,1655.9
2024-10-30 21:00:00.0,1530.56,1512.8
2024-10-30 21:15:00.0,1509.84,1512.8
2024-10-30 21:30:00.0,1485.75,1512.8
2024-10-30 21:45:00.0,1434.24,1512.8
2024-10-30 22:00:00.0,1385.22,1361.4
2024-10-30 22:15:00.0,1356.9,1361.4
2024-10-30 22:30:00.0,1323.76,1361.4
2024-10-30 22:45:00.0,1299.11,1361.4
2024-10-30 23:00:00.0,1261.6,1247.4
2024-10-30 23:15:00.0,1228.0,1247.4
2024-10-30 23:30:00.0,1206.6,1247.4
2024-10-30 23:45:00.0,1186.25,1247.4
2024-10-31 00:00:00.0,1164.52,1121.3
2024-10-31 00:15:00.0,1148.91,1121.3
2024-10-31 00:30:00.0,1130.14,1121.3
2024-10-31 00:45:00.0,1116.62,1121.3
2024-10-31 01:00:00.0,1100.18,1082.3
2024-10-31 01:15:00.0,1096.72,1082.3
2024-10-31 01:30:00.0,1096.77,1082.3
2024-10-31 01:45:00.0,1088.88,1082.3
2024-10-31 02:00:00.0,1067.81,1073.2
2024-10-31 02:15:00.0,1066.17,1073.2
2024-10-31 02:30:00.0,1061.49,1073.2
2024-10-31 02:45:00.0,1059.71,1073.2
2024-10-31 03:00:00.0,1066.56,1087.2
2024-10-31 03:15:00.0,1072.87,1087.2
2024-10-31 03:30:00.0,1075.49,1087.2
2024-10-31 03:45:00.0,1090.78,1087.2
2024-10-31 04:00:00.0,1102.59,1167.8
2024-10-31 04:15:00.0,1146.22,1167.8
2024-10-31 04:30:00.0,1151.84,1167.8
2024-10-31 04:45:00.0,1191.52,1167.8
2024-10-31 05:00:00.0,1225.33,1320.1
2024-10-31 05:15:00.0,1310.89,1320.1
2024-10-31 05:30:00.0,1308.44,1320.1
2024-10-31 05:45:00.0,1364.71,1320.1
2024-10-31 06:00:00.0,1389.43,1432.0
2024-10-31 06:15:00.0,1466.0,1432.0
2024-10-31 06:30:00.0,1452.15,1432.0
2024-10-31 06:45:00.0,1438.08,1432.0
2024-10-31 07:00:00.0,1437.15,1484.1
2024-10-31 07:15:00.0,1487.33,1484.1
2024-10-31 07:30:00.0,1502.6,1484.1
2024-10-31 07:45:00.0,1512.91,1484.1
2024-10-31 08:00:00.0,1512.35,1576.1
2024-10-31 08:15:00.0,1539.27,1576.1
2024-10-31 08:30:00.0,1554.15,1576.1
2024-10-31 08:45:00.0,1590.32,1576.1
2024-10-31 09:00:00.0,1596.81,1649.9
2024-10-31 09:15:00.0,1618.67,1649.9
2024-10-31 09:30:00.0,1649.44,1649.9
2024-10-31 09:45:00.0,1668.8,1649.9
2024-10-31 10:00:00.0,1658.35,1705.9
2024-10-31 10:15:00.0,1688.75,1705.9
2024-10-31 10:30:00.0,1713.43,1705.9
2024-10-31 10:45:00.0,1734.87,1705.9
2024-10-31 11:00:00.0,1746.17,1787.1
2024-10-31 11:15:00.0,1760.72,1787.1
2024-10-31 11:30:00.0,1785.66,1787.1
2024-10-31 11:45:00.0,1804.89,1787.1
2024-10-31 12:00:00.0,1801.29,1791.6
2024-10-31 12:15:00.0,1793.29,1791.6
2024-10-31 12:30:00.0,1780.8,1791.6
2024-10-31 12:45:00.0,1787.39,1791.6
2024-10-31 13:00:00.0,1778.68,1784.9
2024-10-31 13:15:00.0,1781.79,1784.9
2024-10-31 13:30:00.0,1762.14,1784.9
2024-10-31 13:45:00.0,1759.77,1784.9
2024-10-31 14:00:00.0,1731.05,1746.0
2024-10-31 14:15:00.0,1729.76,1746.0
2024-10-31 14:30:00.0,1731.11,1746.0
2024-10-31 14:45:00.0,1708.53,1746.0
2024-10-31 15:00:00.0,1674.32,1708.1
2024-10-31 15:15:00.0,1673.68,1708.1
2024-10-31 15:30:00.0,1665.55,1708.1
2024-10-31 15:45:00.0,1662.93,1708.1
2024-10-31 16:00:00.0,1662.97,1700.1
2024-10-31 16:15:00.0,1661.19,1700.1
2024-10-31 16:30:00.0,1659.94,1700.1
2024-10-31 16:45:00.0,1663.06,1700.1
2024-10-31 17:00:00.0,1659.18,1757.1
2024-10-31 17:15:00.0,1708.05,1757.1
2024-10-31 17:30:00.0,1728.83,1757.1
2024-10-31 17:45:00.0,1733.05,1757.1
2024-10-31 18:00:00.0,1728.95,1742.1
2024-10-31 18:15:00.0,1723.98,1742.1
2024-10-31 18:30:00.0,1711.96,1742.1
2024-10-31 18:45:00.0,1697.68,1742.1
2024-10-31 19:00:00.0,1686.48,1670.8
2024-10-31 19:15:00.0,1683.95,1670.8
2024-10-31 19:30:00.0,1655.47,1670.8
2024-10-31 19:45:00.0,1629.59,1670.8
2024-10-31 20:00:00.0,1623.93,1606.2
2024-10-31 20:15:00.0,1607.32,1606.2
2024-10-31 20:30:00.0,1588.41,1606.2
2024-10-31 20:45:00.0,1558.69,1606.2
2024-10-31 21:00:00.0,1519.78,1472.0
2024-10-31 21:15:00.0,1485.12,1472.0
2024-10-31 21:30:00.0,1444.57,1472.0
2024-10-31 21:45:00.0,1409.04,1472.0
2024-10-31 22:00:00.0,1359.09,1315.5
2024-10-31 22:15:00.0,1331.79,1315.5
2024-10-31 22:30:00.0,1297.3,1315.5
2024-10-31 22:45:00.0,1280.47,1315.5
2024-10-31 23:00:00.0,1244.61,1184.0
2024-10-31 23:15:00.0,1214.07,1184.0
2024-10-31 23:30:00.0,1187.93,1184.0
2024-10-31 23:45:00.0,1159.02,1184.0
2024-11-01 00:00:00.0,1149.13,1130.5
2024-11-01 00:15:00.0,1122.49,1130.5
2024-11-01 00:30:00.0,1108.44,1130.5
2024-11-01 00:45:00.0,1099.13,1130.5
2024-11-01 01:00:00.0,1092.92,1089.6
2024-11-01 01:15:00.0,1086.04,1089.6
2024-11-01 01:30:00.0,1078.99,1089.6
2024-11-01 01:45:00.0,1068.35,1089.6
2024-11-01 02:00:00.0,1067.49,1064.0
2024-11-01 02:15:00.0,1064.19,1064.0
2024-11-01 02:30:00.0,1058.91,1064.0
2024-11-01 02:45:00.0,1053.22,1064.0
2024-11-01 03:00:00.0,1052.97,1079.2
2024-11-01 03:15:00.0,1061.09,1079.2
2024-11-01 03:30:00.0,1068.04,1079.2
2024-11-01 03:45:00.0,1073.59,1079.2
2024-11-01 04:00:00.0,1094.19,1162.9
2024-11-01 04:15:00.0,1130.79,1162.9
2024-11-01 04:30:00.0,1158.23,1162.9
2024-11-01 04:45:00.0,1179.54,1162.9
2024-11-01 05:00:00.0,1201.92,1321.0
2024-11-01 05:15:00.0,1278.56,1321.0
2024-11-01 05:30:00.0,1289.36,1321.0
2024-11-01 05:45:00.0,1346.93,1321.0
2024-11-01 06:00:00.0,1370.34,1437.3
2024-11-01 06:15:00.0,1445.58,1437.3
2024-11-01 06:30:00.0,1433.41,1437.3
2024-11-01 06:45:00.0,1417.12,1437.3
2024-11-01 07:00:00.0,1409.19,1487.1
2024-11-01 07:15:00.0,1461.66,1487.1
2024-11-01 07:30:00.0,1474.32,1487.1
2024-11-01 07:45:00.0,1487.37,1487.1
2024-11-01 08:00:00.0,1515.16,1555.5
2024-11-01 08:15:00.0,1540.5,1555.5
2024-11-01 08:30:00.0,1552.73,1555.5
2024-11-01 08:45:00.0,1578.04,1555.5
2024-11-01 09:00:00.0,1592.66,1621.4
2024-11-01 09:15:00.0,1618.69,1621.4
2024-11-01 09:30:00.0,1628.69,1621.4
2024-11-01 09:45:00.0,1641.07,1621.4
2024-11-01 10:00:00.0,1652.57,1675.8
2024-11-01 10:15:00.0,1670.86,1675.8
2024-11-01 10:30:00.0,1676.74,1675.8
2024-11-01 10:45:00.0,1705.94,1675.8
2024-11-01 11:00:00.0,1728.9,1746.0
2024-11-01 11:15:00.0,1739.47,1746.0
2024-11-01 11:30:00.0,1756.58,1746.0
2024-11-01 11:45:00.0,1769.44,1746.0
2024-11-01 12:00:00.0,1767.21,1737.4
2024-11-01 12:15:00.0,1741.16,1737.4
2024-11-01 12:30:00.0,1733.27,1737.4
2024-11-01 12:45:00.0,1741.15,1737.4
2024-11-01 13:00:00.0,1736.06,1730.7
2024-11-01 13:15:00.0,1743.3,1730.7
2024-11-01 13:30:00.0,1738.54,1730.7
2024-11-01 13:45:00.0,1727.29,1730.7
2024-11-01 14:00:00.0,1712.52,1712.0
2024-11-01 14:15:00.0,1703.47,1712.0
2024-11-01 14:30:00.0,1690.76,1712.0
2024-11-01 14:45:00.0,1689.97,1712.0
2024-11-01 15:00:00.0,1663.57,1660.7
2024-11-01 15:15:00.0,1648.04,1660.7
2024-11-01 15:30:00.0,1653.34,1660.7
2024-11-01 15:45:00.0,1645.98,1660.7
2024-11-01 16:00:00.0,1630.71,1642.3
2024-11-01 16:15:00.0,1639.19,1642.3
2024-11-01 16:30:00.0,1627.28,1642.3
2024-11-01 16:45:00.0,1641.0,1642.3
2024-11-01 17:00:00.0,1625.66,1720.1
2024-11-01 17:15:00.0,1659.18,1720.1
2024-11-01 17:30:00.0,1685.76,1720.1
2024-11-01 17:45:00.0,1693.62,1720.1
2024-11-01 18:00:00.0,1689.53,1717.9
2024-11-01 18:15:00.0,1680.25,1717.9
2024-11-01 18:30:00.0,1677.38,1717.9
2024-11-01 18:45:00.0,1661.71,1717.9
2024-11-01 19:00:00.0,1653.66,1665.0
2024-11-01 19:15:00.0,1637.85,1665.0
2024-11-01 19:30:00.0,1619.13,1665.0
2024-11-01 19:45:00.0,1598.31,1665.0
2024-11-01 20:00:00.0,1579.93,1589.3
2024-11-01 20:15:00.0,1589.36,1589.3
2024-11-01 20:30:00.0,1549.54,1589.3
2024-11-01 20:45:00.0,1528.48,1589.3
2024-11-01 21:00:00.0,1507.94,1471.3
2024-11-01 21:15:00.0,1477.36,1471.3
2024-11-01 21:30:00.0,1441.56,1471.3
2024-11-01 21:45:00.0,1412.17,1471.3
2024-11-01 22:00:00.0,1369.01,1323.1
2024-11-01 22:15:00.0,1337.84,1323.1
2024-11-01 22:30:00.0,1327.17,1323.1
2024-11-01 22:45:00.0,1289.45,1323.1
2024-11-01 23:00:00.0,1272.27,1205.2
2024-11-01 23:15:00.0,1240.69,1205.2
2024-11-01 23:30:00.0,1215.46,1205.2
2024-11-01 23:45:00.0,1191.5,1205.2
2024-11-02 00:00:00.0,1173.76,1175.3
2024-11-02 00:15:00.0,1156.25,1175.3
2024-11-02 00:30:00.0,1148.49,1175.3
2024-11-02 00:45:00.0,1128.08,1175.3
2024-11-02 01:00:00.0,1110.19,1134.5
2024-11-02 01:15:00.0,1100.66,1134.5
2024-11-02 01:30:00.0,1093.92,1134.5
2024-11-02 01:45:00.0,1080.19,1134.5
2024-11-02 02:00:00.0,1077.03,1115.3
2024-11-02 02:15:00.0,1069.61,1115.3
2024-11-02 02:30:00.0,1063.16,1115.3
2024-11-02 02:45:00.0,1063.79,1115.3
2024-11-02 03:00:00.0,1065.34,1115.3
2024-11-02 03:15:00.0,1063.85,1115.3
2024-11-02 03:30:00.0,1071.44,1115.3
2024-11-02 03:45:00.0,1079.37,1115.3
2024-11-02 04:00:00.0,1083.16,1155.1
2024-11-02 04:15:00.0,1100.06,1155.1
2024-11-02 04:30:00.0,1107.67,1155.1
2024-11-02 04:45:00.0,1124.86,1155.1
2024-11-02 05:00:00.0,1128.02,1162.8
2024-11-02 05:15:00.0,1150.34,1162.8
2024-11-02 05:30:00.0,1122.7,1162.8
2024-11-02 05:45:00.0,1122.86,1162.8
2024-11-02 06:00:00.0,1126.25,1281.0
2024-11-02 06:15:00.0,1191.01,1281.0
2024-11-02 06:30:00.0,1231.77,1281.0
2024-11-02 06:45:00.0,1269.27,1281.0
2024-11-02 07:00:00.0,1306.16,1428.8
2024-11-02 07:15:00.0,1358.82,1428.8
2024-11-02 07:30:00.0,1390.09,1428.8
2024-11-02 07:45:00.0,1398.35,1428.8
2024-11-02 08:00:00.0,1431.92,1530.7
2024-11-02 08:15:00.0,1462.82,1530.7
2024-11-02 08:30:00.0,1488.14,1530.7
2024-11-02 08:45:00.0,1502.81,1530.7
2024-11-02 09:00:00.0,1511.52,1611.1
2024-11-02 09:15:00.0,1538.61,1611.1
2024-11-02 09:30:00.0,1565.49,1611.1
2024-11-02 09:45:00.0,1568.09,1611.1
2024-11-02 10:00:00.0,1583.35,1654.9
2024-11-02 10:15:00.0,1605.45,1654.9
2024-11-02 10:30:00.0,1626.01,1654.9
2024-11-02 10:45:00.0,1632.44,1654.9
2024-11-02 11:00:00.0,1644.2,1722.3
2024-11-02 11:15:00.0,1659.99,1722.3
2024-11-02 11:30:00.0,1687.78,1722.3
2024-11-02 11:45:00.0,1706.07,1722.3
2024-11-02 12:00:00.0,1705.61,1733.1
2024-11-02 12:15:00.0,1674.82,1733.1
2024-11-02 12:30:00.0,1666.82,1733.1
2024-11-02 12:45:00.0,1665.36,1733.1
2024-11-02 13:00:00.0,1657.84,1680.8
2024-11-02 13:15:00.0,1645.58,1680.8
2024-11-02 13:30:00.0,1638.19,1680.8
2024-11-02 13:45:00.0,1631.46,1680.8
2024-11-02 14:00:00.0,1607.62,1642.3
2024-11-02 14:15:00.0,1591.21,1642.3
2024-11-02 14:30:00.0,1585.28,1642.3
2024-11-02 14:45:00.0,1571.4,1642.3
2024-11-02 15:00:00.0,1555.04,1614.8
2024-11-02 15:15:00.0,1544.15,1614.8
2024-11-02 15:30:00.0,1543.81,1614.8
2024-11-02 15:45:00.0,1535.89,1614.8
2024-11-02 16:00:00.0,1535.93,1583.1
2024-11-02 16:15:00.0,1543.83,1583.1
2024-11-02 16:30:00.0,1548.43,1583.1
2024-11-02 16:45:00.0,1541.41,1583.1
2024-11-02 17:00:00.0,1555.95,1638.0
2024-11-02 17:15:00.0,1592.39,1638.0
2024-11-02 17:30:00.0,1637.63,1638.0
2024-11-02 17:45:00.0,1629.89,1638.0
2024-11-02 18:00:00.0,1626.25,1696.3
2024-11-02 18:15:00.0,1631.62,1696.3
2024-11-02 18:30:00.0,1614.26,1696.3
2024-11-02 18:45:00.0,1609.17,1696.3
2024-11-02 19:00:00.0,1593.56,1645.3
2024-11-02 19:15:00.0,1589.93,1645.3
2024-11-02 19:30:00.0,1588.21,1645.3
2024-11-02 19:45:00.0,1557.11,1645.3
2024-11-02 20:00:00.0,1539.02,1569.1
2024-11-02 20:15:00.0,1533.87,1569.1
2024-11-02 20:30:00.0,1519.71,1569.1
2024-11-02 20:45:00.0,1497.3,1569.1
2024-11-02 21:00:00.0,1472.29,1445.1
2024-11-02 21:15:00.0,1433.4,1445.1
2024-11-02 21:30:00.0,1404.89,1445.1
2024-11-02 21:45:00.0,1360.0,1445.1
2024-11-02 22:00:00.0,1328.12,1323.1
2024-11-02 22:15:00.0,1310.28,1323.1
2024-11-02 22:30:00.0,1283.37,1323.1
2024-11-02 22:45:00.0,1255.53,1323.1
2024-11-02 23:00:00.0,1227.95,1223.0
2024-11-02 23:15:00.0,1205.05,1223.0
2024-11-02 23:30:00.0,1185.94,1223.0
2024-11-02 23:45:00.0,1160.76,1223.0
2024-11-03 00:00:00.0,1131.3,1132.0
2024-11-03 00:15:00.0,1122.18,1132.0
2024-11-03 00:30:00.0,1115.5,1132.0
2024-11-03 00:45:00.0,1098.33,1132.0
2024-11-03 01:00:00.0,1081.23,1071.9
2024-11-03 01:15:00.0,1061.01,1071.9
2024-11-03 01:30:00.0,1064.6,1071.9
2024-11-03 01:45:00.0,1053.17,1071.9
2024-11-03 02:00:00.0,1032.41,1035.7
2024-11-03 02:15:00.0,1032.89,1035.7
2024-11-03 02:30:00.0,1029.62,1035.7
2024-11-03 02:45:00.0,1015.59,1035.7
2024-11-03 03:00:00.0,1023.74,1023.0
2024-11-03 03:15:00.0,1011.51,1023.0
2024-11-03 03:30:00.0,1024.47,1023.0
2024-11-03 03:45:00.0,1015.04,1023.0
2024-11-03 04:00:00.0,1021.91,1018.2
2024-11-03 04:15:00.0,1029.97,1018.2
2024-11-03 04:30:00.0,1030.54,1018.2
2024-11-03 04:45:00.0,1027.4,1018.2
2024-11-03 05:00:00.0,1031.79,1011.9
2024-11-03 05:15:00.0,1041.25,1011.9
2024-11-03 05:30:00.0,996.57,1011.9
2024-11-03 05:45:00.0,986.29,1011.9
2024-11-03 06:00:00.0,983.74,1054.1
2024-11-03 06:15:00.0,1027.65,1054.1
2024-11-03 06:30:00.0,1058.95,1054.1
2024-11-03 06:45:00.0,1077.59,1054.1
2024-11-03 07:00:00.0,1107.09,1164.2
2024-11-03 07:15:00.0,1149.92,1164.2
2024-11-03 07:30:00.0,1181.28,1164.2
2024-11-03 07:45:00.0,1215.21,1164.2
2024-11-03 08:00:00.0,1231.84,1292.1
2024-11-03 08:15:00.0,1279.86,1292.1
2024-11-03 08:30:00.0,1304.75,1292.1
2024-11-03 08:45:00.0,1328.94,1292.1
2024-11-03 09:00:00.0,1344.01,1377.9
2024-11-03 09:15:00.0,1370.69,1377.9
2024-11-03 09:30:00.0,1386.93,1377.9
2024-11-03 09:45:00.0,1395.89,1377.9
2024-11-03 10:00:00.0,1401.01,1417.0
2024-11-03 10:15:00.0,1422.72,1417.0
2024-11-03 10:30:00.0,1436.77,1417.0
2024-11-03 10:45:00.0,1442.98,1417.0
2024-11-03 11:00:00.0,1449.47,1470.2
2024-11-03 11:15:00.0,1492.28,1470.2
2024-11-03 11:30:00.0,1489.23,1470.2
2024-11-03 11:45:00.0,1489.03,1470.2
2024-11-03 12:00:00.0,1498.63,1488.0
2024-11-03 12:15:00.0,1503.31,1488.0
2024-11-03 12:30:00.0,1509.41,1488.0
2024-11-03 12:45:00.0,1529.18,1488.0
2024-11-03 13:00:00.0,1512.75,1439.0
2024-11-03 13:15:00.0,1519.28,1439.0
2024-11-03 13:30:00.0,1506.93,1439.0
2024-11-03 13:45:00.0,1485.32,1439.0
2024-11-03 14:00:00.0,1474.6,1390.1
2024-11-03 14:15:00.0,1465.25,1390.1
2024-11-03 14:30:00.0,1449.52,1390.1
2024-11-03 14:45:00.0,1440.19,1390.1
2024-11-03 15:00:00.0,1430.81,1375.3
2024-11-03 15:15:00.0,1418.53,1375.3
2024-11-03 15:30:00.0,1406.06,1375.3
2024-11-03 15:45:00.0,1402.37,1375.3
2024-11-03 16:00:00.0,1416.47,1363.9
